17652, 0.950000, 4184.750000
21566, 0.950000, 4361.750000
75548, 0.950000, 4520.750000
95513, 0.950000, 4270.750000
99134, 0.950000, 4469.750000
109574, 0.950000, 4018.750000
134033, 0.950000, 4166.750000
1524, 0.960000, 4266.914062
24858, 0.960000, 4174.914062
29934, 0.960000, 4191.914062
37604, 0.960000, 4075.914062
42265, 0.960000, 4651.914062
68551, 0.960000, 4028.914062
128121, 0.960000, 4140.914062
23695, 0.970000, 4003.273438
80324, 0.970000, 4066.273438
95942, 0.970000, 4165.273438
106941, 0.970000, 4467.273438
110125, 0.970000, 4088.273438
21252, 0.980000, 4016.375000
29892, 0.980000, 4035.375000
62301, 0.980000, 4052.375000
82454, 0.980000, 4022.375000
120522, 0.980000, 4231.375000
122775, 0.980000, 4012.375000
136120, 0.980000, 4100.375000
62986, 0.990000, 4062.820312
67179, 0.990000, 4047.820312
79966, 0.990000, 4079.820312
89133, 0.990000, 4338.820312
117942, 0.990000, 4257.820312
31391, 1.000000, 4342.640625
37087, 1.000000, 4694.640625
37376, 1.000000, 4495.640625
38762, 1.000000, 4110.640625
109806, 1.000000, 4373.640625
10241, 1.010000, 4731.023438
16458, 1.010000, 4537.023438
24897, 1.010000, 4313.023438
47649, 1.010000, 4049.023438
84178, 1.010000, 4000.023438
90134, 1.010000, 4001.023438
101855, 1.010000, 4037.023438
107835, 1.010000, 4166.023438
15221, 1.020000, 4115.070312
22510, 1.020000, 4028.070312
28839, 1.020000, 4112.070312
46611, 1.020000, 4524.070312
82811, 1.020000, 4068.070312
118174, 1.020000, 4126.070312
24544, 1.030000, 4000.968750
34412, 1.030000, 4244.968750
65534, 1.030000, 4005.968750
13283, 1.040000, 4074.773438
55798, 1.040000, 4187.773438
58403, 1.040000, 4186.773438
122469, 1.040000, 4128.773438
9729, 1.050000, 4116.359375
32154, 1.050000, 4302.359375
41339, 1.050000, 4023.359375
84813, 1.060000, 4187.085938
98473, 1.060000, 4221.085938
107892, 1.060000, 4738.085938
21964, 1.070000, 4007.390625
25648, 1.070000, 4458.390625
28108, 1.070000, 4508.390625
48542, 1.070000, 4002.390625
82446, 1.070000, 4395.390625
85672, 1.070000, 4053.390625
93445, 1.070000, 4201.390625
100746, 1.070000, 4169.390625
117637, 1.070000, 4051.390625
131516, 1.070000, 4072.390625
135865, 1.070000, 4198.390625
1161, 1.080000, 4214.218750
23656, 1.080000, 4509.218750
54190, 1.080000, 4061.218750
98088, 1.080000, 4174.218750
101422, 1.080000, 4039.218750
109141, 1.080000, 4218.218750
128412, 1.080000, 4064.218750
25650, 1.090000, 4589.812500
54190, 1.090000, 4513.812500
74815, 1.090000, 4412.812500
90105, 1.090000, 4051.812500
42495, 1.100000, 4111.640625
55439, 1.100000, 4303.640625
72886, 1.100000, 4021.640625
118330, 1.100000, 4077.640625
11309, 1.110000, 4065.257812
17864, 1.110000, 4265.257812
29729, 1.110000, 4159.257812
49269, 1.110000, 4091.257812
53088, 1.110000, 4537.257812
118360, 1.110000, 4238.257812
121894, 1.110000, 4270.257812
27800, 1.120000, 4029.773438
35510, 1.120000, 4211.773438
79964, 1.120000, 4121.773438
82641, 1.120000, 4066.773438
9808, 1.130000, 4361.765625
10909, 1.130000, 4444.765625
39703, 1.130000, 4117.765625
87204, 1.130000, 4055.765625
123507, 1.130000, 4383.765625
135878, 1.130000, 4134.765625
5327, 1.140000, 4038.437500
7093, 1.140000, 4039.437500
11217, 1.140000, 4357.437500
55318, 1.140000, 4051.437500
58962, 1.140000, 4011.437500
70409, 1.140000, 4227.437500
86660, 1.140000, 4350.437500
115115, 1.140000, 4859.437500
116480, 1.140000, 4476.437500
123202, 1.140000, 4051.437500
13183, 1.150000, 4042.773438
57505, 1.150000, 4223.773438
71753, 1.150000, 4314.773438
86029, 1.150000, 4201.773438
110588, 1.150000, 4616.773438
126401, 1.150000, 4140.773438
6570, 1.160000, 4346.875000
27936, 1.160000, 4172.875000
32359, 1.160000, 4052.875000
53049, 1.160000, 4096.875000
92908, 1.160000, 4114.875000
115000, 1.160000, 4572.875000
125875, 1.160000, 4003.875000
136043, 1.160000, 4125.875000
7099, 1.170000, 4370.445312
113502, 1.170000, 4177.445312
130786, 1.170000, 4040.445312
19789, 1.180000, 4185.132812
49251, 1.180000, 4588.132812
64788, 1.180000, 4121.132812
22905, 1.190000, 4048.523438
42037, 1.190000, 4146.523438
44170, 1.190000, 4189.523438
70517, 1.190000, 4139.523438
77182, 1.190000, 4149.523438
19338, 1.200000, 4269.195312
26460, 1.200000, 4068.195312
38677, 1.210000, 4960.578125
56476, 1.210000, 4080.578125
85758, 1.210000, 4144.578125
42142, 1.220000, 4199.203125
79858, 1.220000, 4147.203125
95091, 1.220000, 4067.203125
133455, 1.220000, 4268.203125
10429, 1.230000, 4174.867188
42032, 1.230000, 4480.867188
79082, 1.230000, 4380.867188
81046, 1.230000, 4177.867188
94102, 1.230000, 4071.867188
103763, 1.230000, 4071.867188
2598, 1.240000, 4012.078125
68262, 1.240000, 4000.078125
81661, 1.240000, 4023.078125
417, 1.250000, 4485.406250
11692, 1.250000, 4539.406250
32064, 1.250000, 4125.406250
59807, 1.250000, 4058.406250
63548, 1.250000, 4043.406250
86883, 1.250000, 4662.406250
8184, 1.260000, 4169.578125
14566, 1.260000, 4102.578125
22339, 1.260000, 4026.578125
36061, 1.260000, 4017.578125
45896, 1.260000, 4021.578125
55456, 1.260000, 4201.578125
60923, 1.260000, 5236.578125
82779, 1.260000, 4211.578125
91320, 1.260000, 4012.578125
101746, 1.260000, 4032.578125
102055, 1.260000, 4041.578125
105598, 1.260000, 4297.578125
106817, 1.260000, 4263.578125
107723, 1.260000, 4049.578125
135210, 1.260000, 4344.578125
18122, 1.270000, 4116.867188
41677, 1.270000, 4285.867188
49703, 1.270000, 4138.867188
70368, 1.270000, 4596.867188
77430, 1.270000, 4322.867188
8572, 1.280000, 4011.265625
24526, 1.280000, 4005.265625
31744, 1.280000, 4211.265625
35706, 1.280000, 4301.265625
48536, 1.280000, 4220.265625
49244, 1.280000, 4573.265625
71090, 1.280000, 4284.265625
91314, 1.280000, 4533.265625
113032, 1.280000, 4236.265625
125207, 1.280000, 4071.265625
28594, 1.290000, 4364.179688
40738, 1.290000, 4104.179688
44098, 1.290000, 4107.179688
44604, 1.290000, 4212.179688
60475, 1.290000, 4307.179688
66823, 1.290000, 4021.179688
95114, 1.290000, 4265.179688
120219, 1.290000, 4392.179688
47036, 1.300000, 4073.117188
68422, 1.300000, 4009.117188
71003, 1.300000, 4681.117188
93620, 1.300000, 4360.117188
95620, 1.300000, 4050.117188
130150, 1.300000, 4377.117188
3569, 1.310000, 4285.882812
18120, 1.310000, 4098.882812
27919, 1.310000, 4227.882812
28265, 1.310000, 4045.882812
29440, 1.310000, 4562.882812
88602, 1.310000, 4146.882812
92703, 1.310000, 4412.882812
103106, 1.310000, 4450.882812
112441, 1.310000, 4408.882812
124283, 1.310000, 4389.882812
128371, 1.310000, 4054.882812
32257, 1.320000, 4449.195312
33270, 1.320000, 4132.195312
34162, 1.320000, 4315.195312
59538, 1.320000, 4037.195312
81677, 1.320000, 4076.195312
95825, 1.320000, 4183.195312
108823, 1.320000, 4174.195312
109110, 1.320000, 4126.195312
121816, 1.320000, 4135.195312
33095, 1.330000, 4373.734375
74578, 1.330000, 4304.734375
96220, 1.330000, 4297.734375
103536, 1.330000, 4419.734375
108300, 1.330000, 4429.734375
115115, 1.330000, 4218.734375
121231, 1.330000, 4085.734375
135720, 1.330000, 4127.734375
8177, 1.340000, 4025.968750
17535, 1.340000, 4132.968750
59185, 1.340000, 4250.968750
87628, 1.340000, 4279.968750
90099, 1.340000, 4244.968750
108084, 1.340000, 5096.968750
116149, 1.340000, 4100.968750
120715, 1.340000, 4076.968750
14645, 1.350000, 4084.101562
21493, 1.350000, 4086.101562
26722, 1.350000, 4939.101562
29386, 1.350000, 4088.101562
29513, 1.350000, 4318.101562
116148, 1.350000, 4175.101562
13230, 1.360000, 4121.843750
68631, 1.360000, 4641.843750
70912, 1.360000, 4568.843750
71867, 1.360000, 4030.843750
118352, 1.360000, 4449.843750
124309, 1.360000, 4641.843750
1147, 1.370000, 5188.375000
15172, 1.370000, 4371.375000
17046, 1.370000, 4033.375000
28091, 1.370000, 4151.375000
34667, 1.370000, 4383.375000
34984, 1.370000, 4365.375000
38432, 1.370000, 4193.375000
66597, 1.370000, 4348.375000
66926, 1.370000, 4141.375000
75122, 1.370000, 4002.375000
88120, 1.370000, 4303.375000
58237, 1.380000, 4262.078125
70039, 1.380000, 4300.078125
3006, 1.390000, 4069.804688
30416, 1.390000, 4323.804688
53328, 1.390000, 4118.804688
63309, 1.390000, 4401.804688
67901, 1.390000, 4034.804688
13589, 1.400000, 4129.789062
22668, 1.400000, 4074.789062
80731, 1.400000, 4497.789062
108686, 1.400000, 4100.789062
73834, 1.410000, 4028.562500
82192, 1.410000, 4106.562500
116247, 1.410000, 4181.562500
132279, 1.410000, 4110.562500
2367, 1.420000, 4018.000000
40799, 1.420000, 4539.000000
53620, 1.420000, 4029.000000
70762, 1.420000, 4051.000000
110899, 1.420000, 4064.000000
116465, 1.420000, 4119.000000
128641, 1.420000, 4155.000000
132278, 1.420000, 4286.000000
21552, 1.430000, 4577.070312
34327, 1.430000, 4326.070312
45127, 1.430000, 4065.070312
58678, 1.430000, 4026.070312
58744, 1.430000, 4028.070312
97059, 1.430000, 4064.070312
118248, 1.430000, 4008.070312
28334, 1.440000, 4292.359375
50044, 1.440000, 4126.359375
58234, 1.440000, 4337.359375
60198, 1.440000, 4084.359375
82429, 1.440000, 4433.359375
105884, 1.440000, 4061.359375
106227, 1.440000, 4040.359375
118239, 1.440000, 4009.359375
22620, 1.450000, 4033.726562
56849, 1.450000, 4178.726562
71915, 1.450000, 4859.726562
125051, 1.450000, 4040.726562
4814, 1.460000, 4101.429688
23723, 1.460000, 4128.429688
25549, 1.460000, 4109.429688
33474, 1.460000, 4320.429688
51503, 1.460000, 4126.429688
103781, 1.460000, 4105.429688
36895, 1.470000, 4805.062500
77591, 1.470000, 4145.062500
89725, 1.470000, 4099.062500
111691, 1.470000, 4389.062500
18776, 1.480000, 4347.617188
57123, 1.480000, 4191.617188
73879, 1.480000, 4595.617188
112302, 1.480000, 4158.617188
118828, 1.480000, 4347.617188
132275, 1.480000, 4116.617188
3424, 1.490000, 4431.710938
9373, 1.490000, 4219.710938
12890, 1.490000, 4482.710938
18184, 1.490000, 4142.710938
51256, 1.490000, 4131.710938
57570, 1.490000, 4129.710938
88384, 1.490000, 4386.710938
93855, 1.490000, 4048.710938
109908, 1.490000, 4665.710938
5460, 1.500000, 4014.992188
26332, 1.500000, 4137.992188
76967, 1.500000, 4003.992188
87409, 1.500000, 4529.992188
91677, 1.500000, 4582.992188
97978, 1.500000, 4023.992188
108804, 1.500000, 4057.992188
118746, 1.500000, 4199.992188
130034, 1.500000, 4072.992188
12193, 1.510000, 4284.031250
47119, 1.510000, 4311.031250
97977, 1.510000, 4404.031250
112412, 1.510000, 4898.031250
118143, 1.510000, 4435.031250
